# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
ARC40	YBR234C	YBR234C	protein_coding	0	2	1	60	0	0	0	0	31	0	0	0	1	0	0	0	0	0	0	0	2	29
ARD1	YHR013C	YHR013C	protein_coding	0	1	0	12	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	5
ARE1	YCR048W	YCR048W	protein_coding	0	0	0	13	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	5
ARF1	YDL192W	YDL192W	protein_coding	0	2	0	45	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	2	26
ARF2	YDL137W	YDL137W	protein_coding	0	0	0	41	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	24
ARF3	YOR094W	YOR094W	protein_coding	0	0	0	28	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	18
ARG1	YOL058W	YOL058W	protein_coding	0	2	0	17	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	2	10
ARG2	YJL071W	YJL071W	protein_coding	0	4	0	10	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	4	5
ARG3	YJL088W	YJL088W	protein_coding	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4
ARG4	YHR018C	YHR018C	protein_coding	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1
ARG8	YOL140W	YOL140W	protein_coding	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
ARG80	YMR042W	YMR042W	protein_coding	0	0	1	2	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0
ARG81	YML099C	YML099C	protein_coding	0	7	10	44	0	0	0	0	9	0	0	0	10	0	0	0	0	0	0	0	7	35
ARG82	YDR173C	YDR173C	protein_coding	0	0	0	10	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	8
ARH1	YDR376W	YDR376W	protein_coding	0	0	1	8	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	7
ARI1	YGL157W	YGL157W	protein_coding	0	1	0	22	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	12
ARK1	YNL020C	YNL020C	protein_coding	0	1	1	30	0	0	0	0	21	0	0	0	1	0	0	0	0	0	0	0	1	9
ARL1	YBR164C	YBR164C	protein_coding	0	2	0	74	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	2	33
ARL3	YPL051W	YPL051W	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
ARN1	YHL040C	YHL040C	protein_coding	0	5	3	33	0	0	0	0	27	0	0	0	3	0	0	0	0	0	0	0	5	6
ARN2	YHL047C	YHL047C	protein_coding	0	0	0	34	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	32
ARO1	YDR127W	YDR127W	protein_coding	0	0	1	4	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	1
ARO10	YDR380W	YDR380W	protein_coding	0	2	1	12	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0	0	2	1
ARO3	YDR035W	YDR035W	protein_coding	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4
ARO4	YBR249C	YBR249C	protein_coding	0	2	0	10	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	2	5
ARO7	YPR060C	YPR060C	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ARO8	YGL202W	YGL202W	protein_coding	0	2	1	40	0	0	0	0	23	0	0	0	1	0	0	0	0	0	0	0	2	17
ARO80	YDR421W	YDR421W	protein_coding	0	1	0	10	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	2
ARP10	YDR106W	YDR106W	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ARP2	YDL029W	YDL029W	protein_coding	0	0	0	12	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	5
ARP3	YJR065C	YJR065C	protein_coding	0	1	1	16	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0	0	1	5
ARP4	YJL081C	YJL081C	protein_coding	0	1	0	10	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	4
ARP5	YNL059C	YNL059C	protein_coding	0	3	2	19	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	3	15
ARP6	YLR085C	YLR085C	protein_coding	0	0	0	17	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	12
ARP7	YPR034W	YPR034W	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
ARP8	YOR141C	YOR141C	protein_coding	0	6	1	24	0	0	0	0	19	0	0	0	1	0	0	0	0	0	0	0	6	5
ARP9	YMR033W	YMR033W	protein_coding	0	1	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	1
ARR1	YPR199C	YPR199C	protein_coding	0	1	0	13	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	10
ARR2	YPR200C	YPR200C	protein_coding	0	3	0	11	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	7
ARR3	YPR201W	YPR201W	protein_coding	0	0	0	13	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	6
ART10	YLR392C	YLR392C	protein_coding	0	1	3	27	0	0	0	0	15	0	0	0	3	0	0	0	0	0	0	0	1	12
ASA1	YPR085C	YPR085C	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASE1	YOR058C	YOR058C	protein_coding	0	3	1	21	0	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	3	8
ASF1	YJL115W	YJL115W	protein_coding	0	5	0	23	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	21
ASF2	YDL197C	YDL197C	protein_coding	0	4	5	43	0	0	0	0	26	0	0	0	5	0	0	0	0	0	0	0	4	17
ASG1	YIL130W	YIL130W	protein_coding	0	1	2	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0
ASG7	YJL170C	YJL170C	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASH1	YKL185W	YKL185W	protein_coding	0	3	1	34	0	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	3	21
ASI1	YMR119W	YMR119W	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASI3	YNL008C	YNL008C	protein_coding	0	2	0	14	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	2	4
ASK1	YKL052C	YKL052C	protein_coding	0	0	1	7	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	2
ASK10	YGR097W	YGR097W	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ASM4	YDL088C	YDL088C	protein_coding	0	3	3	54	0	0	0	0	23	0	0	0	3	0	0	0	0	0	0	0	3	31
ASN1	YPR145W	YPR145W	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ASP1	YDR321W	YDR321W	protein_coding	0	4	0	40	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	4	23
ASP3-4	YLR160C	YLR160C	protein_coding	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
AST1	YBL069W	YBL069W	protein_coding	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4
ATC1	YDR184C	YDR184C	protein_coding	0	3	1	13	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	3	5
ATF1	YOR377W	YOR377W	protein_coding	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4
ATF2	YGR177C	YGR177C	protein_coding	0	0	1	32	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	29
ATG1	YGL180W	YGL180W	protein_coding	0	0	0	7	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3
ATG10	YLL042C	YLL042C	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3
ATG11	YPR049C	YPR049C	protein_coding	0	2	2	12	0	0	0	0	8	0	0	0	2	0	0	0	0	0	0	0	2	4
ATG12	YBR217W	YBR217W	protein_coding	0	0	0	51	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	33
ATG13	YPR185W	YPR185W	protein_coding	0	6	2	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	6	4
ATG14	YBR128C	YBR128C	protein_coding	0	0	0	17	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	13
ATG15	YCR068W	YCR068W	protein_coding	0	7	2	29	0	0	0	0	21	0	0	0	2	0	0	0	0	0	0	0	7	8
ATG16	YMR159C	YMR159C	protein_coding	0	0	0	17	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	11
ATG17	YLR423C	YLR423C	protein_coding	0	0	0	8	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1
ATG18	YFR021W	YFR021W	protein_coding	0	0	0	23	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	6
ATG19	YOL082W	YOL082W	protein_coding	0	7	1	88	0	0	0	0	37	0	0	0	1	0	0	0	0	0	0	0	7	51
ATG2	YNL242W	YNL242W	protein_coding	0	18	6	23	0	0	0	0	4	0	0	0	6	0	0	0	0	0	0	0	18	19
ATG20	YDL113C	YDL113C	protein_coding	0	2	2	58	0	0	0	0	22	0	0	0	2	0	0	0	0	0	0	0	2	36
ATG21	YPL100W	YPL100W	protein_coding	0	0	1	14	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	8
ATG22	YCL038C	YCL038C	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ATG23	YLR431C	YLR431C	protein_coding	0	1	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2
ATG26	YLR189C	YLR189C	protein_coding	0	11	2	30	0	0	0	0	28	0	0	0	2	0	0	0	0	0	0	0	11	2
ATG27	YJL178C	YJL178C	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ATG29	YPL166W	YPL166W	protein_coding	1	2	2	61	0	0	0	0	26	0	0	0	2	0	0	0	1	0	0	0	2	35
ATG3	YNR007C	YNR007C	protein_coding	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
ATG31	YDR022C	YDR022C	protein_coding	0	0	0	12	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	2
ATG32	YIL146C	YIL146C	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ATG33	YLR356W	YLR356W	protein_coding	0	2	2	41	0	0	0	0	16	0	0	0	2	0	0	0	0	0	0	0	2	25
ATG34	YOL083W	YOL083W	protein_coding	0	6	3	80	0	0	0	0	42	0	0	0	3	0	0	0	0	0	0	0	6	38
ATG36	YJL185C	YJL185C	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ATG38	YLR211C	YLR211C	protein_coding	0	0	0	17	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	5
ATG4	YNL223W	YNL223W	protein_coding	0	0	0	7	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2
ATG5	YPL149W	YPL149W	protein_coding	0	1	0	26	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	1	11
ATG8	YBL078C	YBL078C	protein_coding	0	0	0	13	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	4
ATG9	YDL149W	YDL149W	protein_coding	0	10	5	29	0	0	0	0	13	0	0	0	5	0	0	0	0	0	0	0	10	16
ATH1	YPR026W	YPR026W	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3
ATM1	YMR301C	YMR301C	protein_coding	0	2	2	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	5
ATO2	YNR002C	YNR002C	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1
ATO3	YDR384C	YDR384C	protein_coding	0	1	0	12	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	1
ATP1	YBL099W	YBL099W	protein_coding	0	4	0	11	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	7
ATP10	YLR393W	YLR393W	protein_coding	0	0	0	30	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	15
ATP11	YNL315C	YNL315C	protein_coding	0	3	1	47	0	0	0	0	32	0	0	0	1	0	0	0	0	0	0	0	3	15
ATP14	YLR295C	YLR295C	protein_coding	0	0	0	8	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1
ATP15	YPL271W	YPL271W	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ATP16	YDL004W	YDL004W	protein_coding	0	1	0	39	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	1	17
ATP17	YDR377W	YDR377W	protein_coding	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7
ATP18	YML081C-A	YML081C-A	protein_coding	0	0	0	35	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	18
ATP19	YOL077W-A	YOL077W-A	protein_coding	0	1	0	36	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	29
ATP2	YJR121W	YJR121W	protein_coding	0	2	1	13	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	2	8
ATP20	YPR020W	YPR020W	protein_coding	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2
ATP22	YDR350C	YDR350C	protein_coding	0	0	0	20	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	6
ATP4	YPL078C	YPL078C	protein_coding	0	0	1	7	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	3
ATP5	YDR298C	YDR298C	protein_coding	0	2	0	43	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	2	9
ATP7	YKL016C	YKL016C	protein_coding	0	0	1	52	0	0	0	0	27	0	0	0	1	0	0	0	0	0	0	0	0	25
ATR1	YML116W	YML116W	protein_coding	0	0	0	16	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	6
ATS1	YAL020C	YAL020C	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ATX1	YNL259C	YNL259C	protein_coding	0	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	5
ATX2	YOR079C	YOR079C	protein_coding	0	3	0	36	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	3	20
AUA1	YFL010W-A	YFL010W-A	protein_coding	0	0	0	15	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	4
AUR1	YKL004W	YKL004W	protein_coding	0	1	0	33	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	30
AUS1	YOR011W	YOR011W	protein_coding	0	8	4	24	0	0	0	0	20	0	0	0	4	0	0	0	0	0	0	0	8	4
AVL9	YLR114C	YLR114C	protein_coding	0	0	0	24	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	13
AVO1	YOL078W	YOL078W	protein_coding	0	11	3	49	0	0	0	0	9	0	0	0	3	0	0	0	0	0	0	0	11	40
AVT1	YJR001W	YJR001W	protein_coding	0	2	0	33	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	2	21
AVT2	YEL064C	YEL064C	protein_coding	0	4	2	64	0	0	0	0	45	0	0	0	2	0	0	0	0	0	0	0	4	19
AVT3	YKL146W	YKL146W	protein_coding	0	4	2	28	0	0	0	0	22	0	0	0	2	0	0	0	0	0	0	0	4	6
AVT4	YNL101W	YNL101W	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
AVT5	YBL089W	YBL089W	protein_coding	0	2	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	1
AVT6	YER119C	YER119C	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AVT7	YIL088C	YIL088C	protein_coding	0	5	3	79	0	0	0	0	44	0	0	0	3	0	0	0	0	0	0	0	5	35
AXL1	YPR122W	YPR122W	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AYR1	YIL124W	YIL124W	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
AYT1	YLL063C	YLL063C	protein_coding	0	0	0	40	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	39
AZF1	YOR113W	YOR113W	protein_coding	0	7	3	28	0	0	0	0	20	0	0	0	3	0	0	0	0	0	0	0	7	8
AZR1	YGR224W	YGR224W	protein_coding	0	0	0	24	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	14
BAG7	YOR134W	YOR134W	protein_coding	0	2	1	19	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	2	9
BAP2	YBR068C	YBR068C	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
BAP3	YDR046C	YDR046C	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3
BAR1	YIL015W	YIL015W	protein_coding	0	3	1	9	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	3	2
BAS1	YKR099W	YKR099W	protein_coding	0	5	2	9	0	0	0	0	8	0	0	0	2	0	0	0	0	0	0	0	5	1
BAT1	YHR208W	YHR208W	protein_coding	0	1	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	2
BAT2	YJR148W	YJR148W	protein_coding	0	3	2	33	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	3	28
BBC1	YJL020C	YJL020C	protein_coding	0	10	7	33	0	0	0	0	14	0	0	0	7	0	0	0	0	0	0	0	10	19
BBP1	YPL255W	YPL255W	protein_coding	1	0	0	26	0	0	0	0	19	0	0	0	0	0	0	1	0	0	1	0	0	7
BCD1	YHR040W	YHR040W	protein_coding	0	4	0	26	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	4	15
BCH1	YMR237W	YMR237W	protein_coding	0	0	1	5	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	2
BCH2	YKR027W	YKR027W	protein_coding	0	0	1	19	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	14
BCK1	YJL095W	YJL095W	protein_coding	0	2	9	3	0	0	0	0	2	0	0	0	9	0	0	0	0	0	0	0	2	1
BCK2	YER167W	YER167W	protein_coding	0	8	4	45	0	0	0	0	27	0	0	0	4	0	0	0	0	0	0	0	8	18
BCP1	YDR361C	YDR361C	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
BCS1	YDR375C	YDR375C	protein_coding	0	0	3	10	0	0	0	0	8	0	0	0	3	0	0	0	0	0	0	0	0	2
BCY1	YIL033C	YIL033C	protein_coding	0	0	0	13	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	1
BDF1	YLR399C	YLR399C	protein_coding	0	4	1	35	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0	0	4	24
BDF2	YDL070W	YDL070W	protein_coding	0	0	0	15	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	10
BDH1	YAL060W	YAL060W	protein_coding	0	1	0	8	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	6
BDH2	YAL061W	YAL061W	protein_coding	0	2	1	6	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	2	2
BDP1	YNL039W	YNL039W	protein_coding	0	5	0	25	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	5	16
BDS1	YOL164W	YOL164W	protein_coding	0	0	0	11	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
BEM1	YBR200W	YBR200W	protein_coding	0	5	0	77	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	5	34
BEM2	YER155C	YER155C	protein_coding	0	11	8	25	0	0	0	0	1	0	0	0	8	0	0	0	0	0	0	0	11	24
BEM3	YPL115C	YPL115C	protein_coding	0	2	5	24	0	0	0	0	6	0	0	0	5	0	0	0	0	0	0	0	2	18
BEM4	YPL161C	YPL161C	protein_coding	0	0	2	29	0	0	0	0	24	0	0	0	2	0	0	0	0	0	0	0	0	5
BER1	YLR412W	YLR412W	protein_coding	0	0	1	25	0	0	0	0	24	0	0	0	1	0	0	0	0	0	0	0	0	1
BET2	YPR176C	YPR176C	protein_coding	0	0	0	14	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	6
BET3	YKR068C	YKR068C	protein_coding	0	3	0	60	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	3	35
BET4	YJL031C	YJL031C	protein_coding	0	1	1	48	0	0	0	0	19	0	0	1	1	0	0	0	0	0	0	0	1	28
BET5	YML077W	YML077W	protein_coding	0	1	0	27	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	1	15
BFA1	YJR053W	YJR053W	protein_coding	0	6	1	57	0	0	0	0	48	0	0	0	1	0	0	0	0	0	0	0	6	9
BFR1	YOR198C	YOR198C	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BFR2	YDR299W	YDR299W	protein_coding	0	2	0	38	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	34
BGL2	YGR282C	YGR282C	protein_coding	0	0	0	15	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	6
BIK1	YCL029C	YCL029C	protein_coding	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8
BIL1	YOR304C-A	YOR304C-A	protein_coding	0	1	2	43	0	0	0	0	18	0	0	0	2	0	0	1	0	0	0	1	0	25
BIM1	YER016W	YER016W	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
BIO2	YGR286C	YGR286C	protein_coding	0	0	0	21	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	15
BIO3	YNR058W	YNR058W	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BIO4	YNR057C	YNR057C	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
BIO5	YNR056C	YNR056C	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
BIR1	YJR089W	YJR089W	protein_coding	0	8	7	67	0	0	0	0	24	0	0	0	7	0	0	0	0	0	0	0	8	43
BIT2	YBR270C	YBR270C	protein_coding	0	3	1	31	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	3	25
BIT61	YJL058C	YJL058C	protein_coding	0	7	4	65	0	0	0	0	30	0	0	0	4	0	0	0	0	0	0	0	7	35
BLI1	YKL061W	YKL061W	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
BLM10	YFL007W	YFL007W	protein_coding	0	13	6	25	0	0	0	0	14	0	0	0	6	0	0	0	0	0	0	0	13	11
BLS1	YLR408C	YLR408C	protein_coding	0	0	0	11	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	7
BMH1	YER177W	YER177W	protein_coding	0	0	0	62	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	23
BMS1	YPL217C	YPL217C	protein_coding	0	1	0	8	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	6
BMT2	YBR141C	YBR141C	protein_coding	0	4	3	69	0	0	0	0	32	0	0	0	3	0	0	0	0	0	0	0	4	37
BMT5	YIL096C	YIL096C	protein_coding	0	4	1	25	0	0	0	0	16	0	0	0	1	0	0	0	0	0	0	0	4	9
BMT6	YLR063W	YLR063W	protein_coding	0	3	0	17	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	16
BNA1	YJR025C	YJR025C	protein_coding	0	1	1	30	0	0	0	0	24	0	0	0	1	0	0	0	0	0	0	0	1	6
BNA2	YJR078W	YJR078W	protein_coding	0	4	3	62	0	0	0	0	39	0	0	0	3	0	0	0	0	0	0	0	4	23
BNA3	YJL060W	YJL060W	protein_coding	0	8	1	49	0	0	0	0	34	0	0	0	1	0	0	0	0	0	0	0	8	15
BNA4	YBL098W	YBL098W	protein_coding	0	2	0	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	12
BNA5	YLR231C	YLR231C	protein_coding	0	1	0	27	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	20
BNA6	YFR047C	YFR047C	protein_coding	0	1	3	29	0	0	0	0	27	0	0	0	3	0	0	0	0	0	0	0	1	2
BNA7	YDR428C	YDR428C	protein_coding	0	1	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0
BNI1	YNL271C	YNL271C	protein_coding	0	1	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	4
BNI4	YNL233W	YNL233W	protein_coding	0	11	11	35	0	0	0	0	7	0	0	0	11	0	0	0	0	0	0	0	11	28
BNR1	YIL159W	YIL159W	protein_coding	0	5	0	16	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	5	13
BNS1	YGR230W	YGR230W	protein_coding	0	1	1	35	0	0	0	0	22	0	0	0	1	0	0	0	0	0	0	0	1	13
BOI1	YBL085W	YBL085W	protein_coding	0	0	0	9	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	6
BOI2	YER114C	YER114C	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BOP2	YLR267W	YLR267W	protein_coding	0	1	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	1
BOP3	YNL042W	YNL042W	protein_coding	0	1	0	34	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	1	17
BOR1	YNL275W	YNL275W	protein_coding	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
BOS1	YLR078C	YLR078C	protein_coding	0	0	0	17	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	8
BPH1	YCR032W	YCR032W	protein_coding	0	5	4	25	0	0	0	0	13	0	0	0	4	0	0	0	0	0	0	0	5	12
BPL1	YDL141W	YDL141W	protein_coding	0	7	2	24	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	7	19
